,unixtimestamp,close_time,datetime,close_datetime,open,close,low,high,volume
382,1738401300000,1738402199999,2025-02-01 09:15:00,2025-02-01 09:29:59.999,101800.02,101865.14,101800.01,101939.99,71.34585
383,1738402200000,1738403099999,2025-02-01 09:30:00,2025-02-01 09:44:59.999,101865.14,101620.29,101601.38,101889.99,203.11352
384,1738403100000,1738403999999,2025-02-01 09:45:00,2025-02-01 09:59:59.999,101620.29,101675.99,101412.0,101692.5,242.20532
385,1738404000000,1738404899999,2025-02-01 10:00:00,2025-02-01 10:14:59.999,101675.99,101820.0,101675.99,101883.33,104.74573
386,1738404900000,1738405799999,2025-02-01 10:15:00,2025-02-01 10:29:59.999,101820.01,101872.03,101708.08,101939.49,111.13195
387,1738405800000,1738406699999,2025-02-01 10:30:00,2025-02-01 10:44:59.999,101872.02,101776.0,101776.0,101984.99,97.55314
388,1738406700000,1738407599999,2025-02-01 10:45:00,2025-02-01 10:59:59.999,101776.01,101638.0,101626.82,101833.63,98.44375
389,1738407600000,1738408499999,2025-02-01 11:00:00,2025-02-01 11:14:59.999,101638.0,101881.43,101638.0,101881.44,76.35855
390,1738408500000,1738409399999,2025-02-01 11:15:00,2025-02-01 11:29:59.999,101881.43,101980.68,101881.43,102026.79,79.39119
391,1738409400000,1738410299999,2025-02-01 11:30:00,2025-02-01 11:44:59.999,101980.67,101959.99,101900.0,102048.0,114.68458
392,1738410300000,1738411199999,2025-02-01 11:45:00,2025-02-01 11:59:59.999,101959.99,102028.81,101879.75,102055.98,59.17794
393,1738411200000,1738412099999,2025-02-01 12:00:00,2025-02-01 12:14:59.999,102028.82,102096.94,102009.12,102150.0,105.72457
394,1738412100000,1738412999999,2025-02-01 12:15:00,2025-02-01 12:29:59.999,102096.93,102178.6,102041.99,102205.3,115.58653
395,1738413000000,1738413899999,2025-02-01 12:30:00,2025-02-01 12:44:59.999,102178.61,102238.93,102156.22,102290.0,143.08392
396,1738413900000,1738414799999,2025-02-01 12:45:00,2025-02-01 12:59:59.999,102238.93,102277.71,102219.54,102329.01,85.39133
397,1738414800000,1738415699999,2025-02-01 13:00:00,2025-02-01 13:14:59.999,102277.71,102257.96,102163.56,102277.71,69.26993
398,1738415700000,1738416599999,2025-02-01 13:15:00,2025-02-01 13:29:59.999,102257.96,102246.0,102203.09,102278.0,86.34566
399,1738416600000,1738417499999,2025-02-01 13:30:00,2025-02-01 13:44:59.999,102245.99,102196.08,102191.66,102284.46,89.2642
400,1738417500000,1738418399999,2025-02-01 13:45:00,2025-02-01 13:59:59.999,102196.08,101869.02,101799.9,102196.08,202.96768
401,1738418400000,1738419299999,2025-02-01 14:00:00,2025-02-01 14:14:59.999,101869.04,101960.79,101812.0,102084.89,124.29971
402,1738419300000,1738420199999,2025-02-01 14:15:00,2025-02-01 14:29:59.999,101960.78,102111.18,101855.97,102119.24,89.16962
403,1738420200000,1738421099999,2025-02-01 14:30:00,2025-02-01 14:44:59.999,102111.17,102025.37,102021.6,102173.45,115.69871
404,1738421100000,1738421999999,2025-02-01 14:45:00,2025-02-01 14:59:59.999,102025.38,101827.53,101827.52,102035.58,105.11205
405,1738422000000,1738422899999,2025-02-01 15:00:00,2025-02-01 15:14:59.999,101827.53,101919.05,101730.79,102059.66,141.91084
406,1738422900000,1738423799999,2025-02-01 15:15:00,2025-02-01 15:29:59.999,101919.04,102005.33,101790.01,102005.34,61.15915
407,1738423800000,1738424699999,2025-02-01 15:30:00,2025-02-01 15:44:59.999,102005.34,102078.44,101959.57,102120.54,81.44915
408,1738424700000,1738425599999,2025-02-01 15:45:00,2025-02-01 15:59:59.999,102078.44,102073.89,102020.0,102185.94,88.24214
409,1738425600000,1738426499999,2025-02-01 16:00:00,2025-02-01 16:14:59.999,102073.89,102063.38,102039.21,102209.98,80.45881
410,1738426500000,1738427399999,2025-02-01 16:15:00,2025-02-01 16:29:59.999,102063.39,102086.24,101906.59,102119.15,104.81909
411,1738427400000,1738428299999,2025-02-01 16:30:00,2025-02-01 16:44:59.999,102086.24,102024.01,102023.55,102113.91,40.88105
412,1738428300000,1738429199999,2025-02-01 16:45:00,2025-02-01 16:59:59.999,102024.0,101892.32,101863.77,102072.8,87.68776
413,1738429200000,1738430099999,2025-02-01 17:00:00,2025-02-01 17:14:59.999,101892.32,102117.64,101892.32,102174.54,99.99179
414,1738430100000,1738430999999,2025-02-01 17:15:00,2025-02-01 17:29:59.999,102117.65,102212.44,102078.41,102297.99,137.46077
415,1738431000000,1738431899999,2025-02-01 17:30:00,2025-02-01 17:44:59.999,102212.45,102141.41,102094.0,102232.01,43.66542
416,1738431900000,1738432799999,2025-02-01 17:45:00,2025-02-01 17:59:59.999,102141.42,102262.49,102141.04,102287.3,39.78398
417,1738432800000,1738433699999,2025-02-01 18:00:00,2025-02-01 18:14:59.999,102262.5,102233.23,102209.99,102279.52,44.72035
418,1738433700000,1738434599999,2025-02-01 18:15:00,2025-02-01 18:29:59.999,102233.24,102154.24,102107.93,102239.99,55.33984
419,1738434600000,1738435499999,2025-02-01 18:30:00,2025-02-01 18:44:59.999,102154.23,102102.08,102044.0,102200.79,54.47153
420,1738435500000,1738436399999,2025-02-01 18:45:00,2025-02-01 18:59:59.999,102102.07,102003.7,101965.24,102154.24,56.61656
421,1738436400000,1738437299999,2025-02-01 19:00:00,2025-02-01 19:14:59.999,102003.7,101872.0,101799.82,102023.63,121.81572
422,1738437300000,1738438199999,2025-02-01 19:15:00,2025-02-01 19:29:59.999,101872.01,101806.86,101777.56,102004.49,103.20805
423,1738438200000,1738439099999,2025-02-01 19:30:00,2025-02-01 19:44:59.999,101806.86,101557.32,101489.18,101856.44,270.05769
424,1738439100000,1738439999999,2025-02-01 19:45:00,2025-02-01 19:59:59.999,101557.32,101669.6,101448.0,101702.66,131.60217
425,1738440000000,1738440899999,2025-02-01 20:00:00,2025-02-01 20:14:59.999,101669.6,101292.83,101233.01,101669.6,304.71818
426,1738440900000,1738441799999,2025-02-01 20:15:00,2025-02-01 20:29:59.999,101292.82,101215.93,101151.25,101531.25,423.23426
427,1738441800000,1738442699999,2025-02-01 20:30:00,2025-02-01 20:44:59.999,101215.93,101298.64,101110.0,101326.91,265.3674
428,1738442700000,1738443599999,2025-02-01 20:45:00,2025-02-01 20:59:59.999,101298.64,101333.34,101000.0,101532.39,289.82631
429,1738443600000,1738444499999,2025-02-01 21:00:00,2025-02-01 21:14:59.999,101333.34,101473.74,101176.7,101529.99,136.51323
430,1738444500000,1738445399999,2025-02-01 21:15:00,2025-02-01 21:29:59.999,101473.75,101480.68,101444.9,101578.04,141.75027
431,1738445400000,1738446299999,2025-02-01 21:30:00,2025-02-01 21:44:59.999,101480.68,101370.62,101247.96,101490.2,116.85363
432,1738446300000,1738447199999,2025-02-01 21:45:00,2025-02-01 21:59:59.999,101370.61,101199.82,101001.0,101388.0,229.33179
433,1738447200000,1738448099999,2025-02-01 22:00:00,2025-02-01 22:14:59.999,101199.81,101070.05,101052.35,101428.0,148.36172
434,1738448100000,1738448999999,2025-02-01 22:15:00,2025-02-01 22:29:59.999,101070.04,100730.0,100666.0,101118.72,388.62778
435,1738449000000,1738449899999,2025-02-01 22:30:00,2025-02-01 22:44:59.999,100730.0,100902.22,100555.0,100929.12,279.65006
436,1738449900000,1738450799999,2025-02-01 22:45:00,2025-02-01 22:59:59.999,100902.21,100666.91,100510.0,100968.18,203.06913
437,1738450800000,1738451699999,2025-02-01 23:00:00,2025-02-01 23:14:59.999,100666.9,100389.11,100384.0,100684.0,490.37271
438,1738451700000,1738452599999,2025-02-01 23:15:00,2025-02-01 23:29:59.999,100389.11,100517.7,100279.51,100560.61,431.53871
439,1738452600000,1738453499999,2025-02-01 23:30:00,2025-02-01 23:44:59.999,100517.69,100818.02,100462.9,100871.45,220.78187
440,1738453500000,1738454399999,2025-02-01 23:45:00,2025-02-01 23:59:59.999,100818.02,100635.65,100600.88,100839.45,151.99875
441,1738454400000,1738455299999,2025-02-02 00:00:00,2025-02-02 00:14:59.999,100635.66,100849.98,100500.0,100898.0,224.9867
442,1738455300000,1738456199999,2025-02-02 00:15:00,2025-02-02 00:29:59.999,100849.98,101150.47,100778.53,101180.01,131.11613
443,1738456200000,1738457099999,2025-02-02 00:30:00,2025-02-02 00:44:59.999,101150.46,101250.38,101058.82,101266.1,173.99392
444,1738457100000,1738457999999,2025-02-02 00:45:00,2025-02-02 00:59:59.999,101250.38,101243.86,101137.25,101288.51,94.99244
445,1738458000000,1738458899999,2025-02-02 01:00:00,2025-02-02 01:14:59.999,101243.86,101353.75,101185.82,101390.87,84.02663
446,1738458900000,1738459799999,2025-02-02 01:15:00,2025-02-02 01:29:59.999,101353.75,101374.59,101319.6,101456.6,99.35818
447,1738459800000,1738460699999,2025-02-02 01:30:00,2025-02-02 01:44:59.999,101374.6,101372.53,101209.51,101381.12,72.06062
448,1738460700000,1738461599999,2025-02-02 01:45:00,2025-02-02 01:59:59.999,101372.52,101248.38,101165.1,101382.25,101.33008
449,1738461600000,1738462499999,2025-02-02 02:00:00,2025-02-02 02:14:59.999,101248.38,100930.22,100919.1,101271.32,175.09922
450,1738462500000,1738463399999,2025-02-02 02:15:00,2025-02-02 02:29:59.999,100930.23,100930.32,100769.18,101092.0,148.97119
451,1738463400000,1738464299999,2025-02-02 02:30:00,2025-02-02 02:44:59.999,100930.33,100774.8,100648.3,100930.33,141.16126
452,1738464300000,1738465199999,2025-02-02 02:45:00,2025-02-02 02:59:59.999,100774.8,100452.16,100425.0,100774.8,246.21575
453,1738465200000,1738466099999,2025-02-02 03:00:00,2025-02-02 03:14:59.999,100452.16,99976.63,99835.02,100755.93,1274.40356
454,1738466100000,1738466999999,2025-02-02 03:15:00,2025-02-02 03:29:59.999,99976.63,99612.0,99418.5,100156.17,750.16074
455,1738467000000,1738467899999,2025-02-02 03:30:00,2025-02-02 03:44:59.999,99611.99,99493.52,99349.9,99754.69,428.05822
456,1738467900000,1738468799999,2025-02-02 03:45:00,2025-02-02 03:59:59.999,99493.51,99206.86,99148.91,99722.14,419.41174
457,1738468800000,1738469699999,2025-02-02 04:00:00,2025-02-02 04:14:59.999,99206.85,99276.99,99031.19,99555.23,367.47517
458,1738469700000,1738470599999,2025-02-02 04:15:00,2025-02-02 04:29:59.999,99277.0,99539.09,99077.74,99681.67,419.51827
459,1738470600000,1738471499999,2025-02-02 04:30:00,2025-02-02 04:44:59.999,99539.08,99764.87,99465.62,99794.13,243.44926
460,1738471500000,1738472399999,2025-02-02 04:45:00,2025-02-02 04:59:59.999,99764.87,99538.6,99538.37,99884.0,216.92182
461,1738472400000,1738473299999,2025-02-02 05:00:00,2025-02-02 05:14:59.999,99538.6,99658.0,99500.0,99804.0,139.54281
462,1738473300000,1738474199999,2025-02-02 05:15:00,2025-02-02 05:29:59.999,99658.22,99820.64,99600.0,99982.38,178.214
463,1738474200000,1738475099999,2025-02-02 05:30:00,2025-02-02 05:44:59.999,99820.64,100239.99,99804.01,100264.47,254.91304
464,1738475100000,1738475999999,2025-02-02 05:45:00,2025-02-02 05:59:59.999,100239.99,100259.53,100126.81,100342.69,141.55887
465,1738476000000,1738476899999,2025-02-02 06:00:00,2025-02-02 06:14:59.999,100259.53,100292.0,100094.69,100364.0,171.05382
466,1738476900000,1738477799999,2025-02-02 06:15:00,2025-02-02 06:29:59.999,100292.01,100488.01,100208.82,100515.99,196.61994
467,1738477800000,1738478699999,2025-02-02 06:30:00,2025-02-02 06:44:59.999,100488.01,100463.65,100319.86,100488.02,137.61188
468,1738478700000,1738479599999,2025-02-02 06:45:00,2025-02-02 06:59:59.999,100463.64,100265.15,100238.9,100463.64,147.31858
469,1738479600000,1738480499999,2025-02-02 07:00:00,2025-02-02 07:14:59.999,100265.15,100244.02,100080.0,100277.54,181.53685
470,1738480500000,1738481399999,2025-02-02 07:15:00,2025-02-02 07:29:59.999,100244.01,99886.45,99781.62,100260.25,156.38308
471,1738481400000,1738482299999,2025-02-02 07:30:00,2025-02-02 07:44:59.999,99886.46,99766.22,99649.51,99959.65,305.73508
472,1738482300000,1738483199999,2025-02-02 07:45:00,2025-02-02 07:59:59.999,99766.21,99643.3,99565.6,99836.23,220.93091
473,1738483200000,1738484099999,2025-02-02 08:00:00,2025-02-02 08:14:59.999,99643.3,99412.75,99400.24,99842.29,238.96116
474,1738484100000,1738484999999,2025-02-02 08:15:00,2025-02-02 08:29:59.999,99412.75,99753.74,99315.91,99820.34,345.45117
475,1738485000000,1738485899999,2025-02-02 08:30:00,2025-02-02 08:44:59.999,99753.74,100000.01,99753.74,100100.0,209.12795
476,1738485900000,1738486799999,2025-02-02 08:45:00,2025-02-02 08:59:59.999,100000.01,99831.04,99655.5,100057.31,124.3296
477,1738486800000,1738487699999,2025-02-02 09:00:00,2025-02-02 09:14:59.999,99831.05,99771.08,99574.08,99831.05,150.82975
478,1738487700000,1738488599999,2025-02-02 09:15:00,2025-02-02 09:29:59.999,99771.08,99562.01,99352.94,99774.59,277.17918
479,1738488600000,1738489499999,2025-02-02 09:30:00,2025-02-02 09:44:59.999,99562.0,99816.68,99495.14,99852.0,124.35635
480,1738489500000,1738490399999,2025-02-02 09:45:00,2025-02-02 09:59:59.999,99816.68,99690.78,99588.24,99864.02,162.29951
481,1738490400000,1738491299999,2025-02-02 10:00:00,2025-02-02 10:14:59.999,99690.78,99280.0,99280.0,99694.72,286.72301
482,1738491300000,1738492199999,2025-02-02 10:15:00,2025-02-02 10:29:59.999,99280.01,99368.33,99200.0,99488.51,332.15946
483,1738492200000,1738493099999,2025-02-02 10:30:00,2025-02-02 10:44:59.999,99368.33,99469.48,99276.43,99514.05,159.09206
484,1738493100000,1738493999999,2025-02-02 10:45:00,2025-02-02 10:59:59.999,99469.49,99417.06,99386.0,99644.49,201.97704
485,1738494000000,1738494899999,2025-02-02 11:00:00,2025-02-02 11:14:59.999,99417.07,99343.18,99320.0,99604.0,172.59579
486,1738494900000,1738495799999,2025-02-02 11:15:00,2025-02-02 11:29:59.999,99343.18,99006.01,99000.0,99374.62,323.58512
487,1738495800000,1738496699999,2025-02-02 11:30:00,2025-02-02 11:44:59.999,99006.0,98828.0,98800.0,99272.7,489.48838
488,1738496700000,1738497599999,2025-02-02 11:45:00,2025-02-02 11:59:59.999,98828.0,98864.6,98645.0,99041.67,509.06777
489,1738497600000,1738498499999,2025-02-02 12:00:00,2025-02-02 12:14:59.999,98864.6,99136.15,98750.0,99166.19,282.70275
490,1738498500000,1738499399999,2025-02-02 12:15:00,2025-02-02 12:29:59.999,99136.16,98831.91,98742.13,99137.25,224.19308
491,1738499400000,1738500299999,2025-02-02 12:30:00,2025-02-02 12:44:59.999,98831.92,98692.82,98500.0,98831.92,359.6982
492,1738500300000,1738501199999,2025-02-02 12:45:00,2025-02-02 12:59:59.999,98692.82,98178.0,98157.0,98692.82,585.22648
493,1738501200000,1738502099999,2025-02-02 13:00:00,2025-02-02 13:14:59.999,98178.0,98542.87,98160.0,98646.26,346.34767
494,1738502100000,1738502999999,2025-02-02 13:15:00,2025-02-02 13:29:59.999,98542.87,98733.7,98431.37,98810.42,253.28048
495,1738503000000,1738503899999,2025-02-02 13:30:00,2025-02-02 13:44:59.999,98733.7,98704.23,98496.86,98796.0,650.05563
496,1738503900000,1738504799999,2025-02-02 13:45:00,2025-02-02 13:59:59.999,98704.23,98795.88,98484.2,98827.18,505.57566
497,1738504800000,1738505699999,2025-02-02 14:00:00,2025-02-02 14:14:59.999,98795.89,99272.12,98705.88,99325.77,414.84162
498,1738505700000,1738506599999,2025-02-02 14:15:00,2025-02-02 14:29:59.999,99272.13,99421.99,99120.91,99422.0,381.65993
499,1738506600000,1738507499999,2025-02-02 14:30:00,2025-02-02 14:44:59.999,99421.99,99351.33,99264.0,99439.05,222.62964
500,1738507500000,1738508399999,2025-02-02 14:45:00,2025-02-02 14:59:59.999,99351.33,99205.08,99172.72,99400.0,133.2911
501,1738508400000,1738509299999,2025-02-02 15:00:00,2025-02-02 15:14:59.999,99205.08,99077.24,98949.71,99264.0,259.56549
502,1738509300000,1738510199999,2025-02-02 15:15:00,2025-02-02 15:29:59.999,99077.24,98826.35,98824.0,99077.24,235.40939
503,1738510200000,1738511099999,2025-02-02 15:30:00,2025-02-02 15:44:59.999,98826.36,99127.03,98720.55,99371.42,221.53426
504,1738511100000,1738511999999,2025-02-02 15:45:00,2025-02-02 15:59:59.999,99127.03,99346.87,99076.93,99405.74,189.37454
505,1738512000000,1738512899999,2025-02-02 16:00:00,2025-02-02 16:14:59.999,99346.87,98993.02,98964.0,99361.97,235.82449
506,1738512900000,1738513799999,2025-02-02 16:15:00,2025-02-02 16:29:59.999,98993.02,98847.68,98816.56,99246.81,259.55675
507,1738513800000,1738514699999,2025-02-02 16:30:00,2025-02-02 16:44:59.999,98847.69,98589.29,98582.13,98954.89,377.06152
508,1738514700000,1738515599999,2025-02-02 16:45:00,2025-02-02 16:59:59.999,98589.28,98264.0,98075.02,98627.46,581.26169
509,1738515600000,1738516499999,2025-02-02 17:00:00,2025-02-02 17:14:59.999,98264.01,98203.09,98104.82,98580.38,485.59018
510,1738516500000,1738517399999,2025-02-02 17:15:00,2025-02-02 17:29:59.999,98203.09,97848.01,97632.58,98375.83,897.64177
511,1738517400000,1738518299999,2025-02-02 17:30:00,2025-02-02 17:44:59.999,97848.0,97740.68,97550.0,98128.0,822.9057
512,1738518300000,1738519199999,2025-02-02 17:45:00,2025-02-02 17:59:59.999,97740.68,97228.85,97019.0,97792.0,1006.31188
513,1738519200000,1738520099999,2025-02-02 18:00:00,2025-02-02 18:14:59.999,97228.86,97473.58,97019.0,97534.76,578.85576
514,1738520100000,1738520999999,2025-02-02 18:15:00,2025-02-02 18:29:59.999,97473.59,97831.99,97153.94,97931.65,580.64574
515,1738521000000,1738521899999,2025-02-02 18:30:00,2025-02-02 18:44:59.999,97831.99,97044.37,96862.02,97871.03,985.53829
516,1738521900000,1738522799999,2025-02-02 18:45:00,2025-02-02 18:59:59.999,97044.37,97087.92,96821.54,97467.52,702.69171
517,1738522800000,1738523699999,2025-02-02 19:00:00,2025-02-02 19:14:59.999,97087.92,97311.12,96842.33,97576.14,639.44162
518,1738523700000,1738524599999,2025-02-02 19:15:00,2025-02-02 19:29:59.999,97311.12,97521.73,97032.6,97578.0,435.90648
519,1738524600000,1738525499999,2025-02-02 19:30:00,2025-02-02 19:44:59.999,97521.73,98346.3,97508.0,98386.0,558.80452
520,1738525500000,1738526399999,2025-02-02 19:45:00,2025-02-02 19:59:59.999,98346.3,98273.16,98018.86,98700.0,547.69926
521,1738526400000,1738527299999,2025-02-02 20:00:00,2025-02-02 20:14:59.999,98273.17,98500.0,98207.72,98628.74,364.49739
522,1738527300000,1738528199999,2025-02-02 20:15:00,2025-02-02 20:29:59.999,98500.0,98171.56,98100.0,98562.79,181.56351
523,1738528200000,1738529099999,2025-02-02 20:30:00,2025-02-02 20:44:59.999,98171.56,97947.56,97832.22,98250.0,219.67626
524,1738529100000,1738529999999,2025-02-02 20:45:00,2025-02-02 20:59:59.999,97947.56,97798.0,97650.54,97947.56,217.96807
525,1738530000000,1738530899999,2025-02-02 21:00:00,2025-02-02 21:14:59.999,97798.01,97559.86,97530.33,97977.02,284.19614
526,1738530900000,1738531799999,2025-02-02 21:15:00,2025-02-02 21:29:59.999,97559.86,96948.2,96930.96,97619.99,368.24559
527,1738531800000,1738532699999,2025-02-02 21:30:00,2025-02-02 21:44:59.999,96948.2,96781.73,96573.47,97316.45,525.12678
528,1738532700000,1738533599999,2025-02-02 21:45:00,2025-02-02 21:59:59.999,96781.72,97020.54,96620.0,97095.84,440.56869
529,1738533600000,1738534499999,2025-02-02 22:00:00,2025-02-02 22:14:59.999,97020.56,97509.53,96980.96,97709.18,396.15207
530,1738534500000,1738535399999,2025-02-02 22:15:00,2025-02-02 22:29:59.999,97509.53,97409.03,97171.99,97732.3,267.00179
531,1738535400000,1738536299999,2025-02-02 22:30:00,2025-02-02 22:44:59.999,97409.03,97160.0,96150.0,97409.03,1038.71968
532,1738536300000,1738537199999,2025-02-02 22:45:00,2025-02-02 22:59:59.999,97159.99,97994.46,97078.89,98022.2,446.70536
533,1738537200000,1738538099999,2025-02-02 23:00:00,2025-02-02 23:14:59.999,97994.47,97719.17,97175.19,97994.47,657.05751
534,1738538100000,1738538999999,2025-02-02 23:15:00,2025-02-02 23:29:59.999,97719.17,97018.79,96543.1,97926.0,898.21905
535,1738539000000,1738539899999,2025-02-02 23:30:00,2025-02-02 23:44:59.999,97018.79,97326.08,96751.99,97637.27,736.97615
536,1738539900000,1738540799999,2025-02-02 23:45:00,2025-02-02 23:59:59.999,97326.09,97700.59,97300.0,97793.27,464.34901
537,1738540800000,1738541699999,2025-02-03 00:00:00,2025-02-03 00:14:59.999,97700.59,97314.01,97261.24,97782.79,540.20703
538,1738541700000,1738542599999,2025-02-03 00:15:00,2025-02-03 00:29:59.999,97314.0,97074.0,96060.0,97591.34,1168.76726
539,1738542600000,1738543499999,2025-02-03 00:30:00,2025-02-03 00:44:59.999,97073.99,95694.54,95500.0,97191.11,1486.60322
540,1738543500000,1738544399999,2025-02-03 00:45:00,2025-02-03 00:59:59.999,95694.53,96511.33,95604.49,96905.63,1825.13592
541,1738544400000,1738545299999,2025-02-03 01:00:00,2025-02-03 01:14:59.999,96511.33,95782.01,95782.0,96945.03,1074.37108
542,1738545300000,1738546199999,2025-02-03 01:15:00,2025-02-03 01:29:59.999,95782.0,95163.95,95054.16,95859.98,1543.72375
543,1738546200000,1738547099999,2025-02-03 01:30:00,2025-02-03 01:44:59.999,95161.49,94153.52,93814.07,95454.41,2298.09194
544,1738547100000,1738547999999,2025-02-03 01:45:00,2025-02-03 01:59:59.999,94153.52,93435.82,92000.0,94164.75,5615.04058
545,1738548000000,1738548899999,2025-02-03 02:00:00,2025-02-03 02:14:59.999,93436.97,94046.03,91231.0,94280.89,4594.35573
546,1738548900000,1738549799999,2025-02-03 02:15:00,2025-02-03 02:29:59.999,94046.03,93885.99,93558.74,94980.0,2630.8244
547,1738549800000,1738550699999,2025-02-03 02:30:00,2025-02-03 02:44:59.999,93885.99,93859.99,93243.5,94176.46,1709.79889
548,1738550700000,1738551599999,2025-02-03 02:45:00,2025-02-03 02:59:59.999,93860.0,93566.01,93311.1,94075.31,1660.38133
549,1738551600000,1738552499999,2025-02-03 03:00:00,2025-02-03 03:14:59.999,93566.0,94348.08,93426.49,94586.97,1215.32551
550,1738552500000,1738553399999,2025-02-03 03:15:00,2025-02-03 03:29:59.999,94348.07,94436.0,94280.21,94688.0,1083.65561
551,1738553400000,1738554299999,2025-02-03 03:30:00,2025-02-03 03:44:59.999,94436.0,93857.0,93776.0,94516.65,689.32592
552,1738554300000,1738555199999,2025-02-03 03:45:00,2025-02-03 03:59:59.999,93857.0,94038.74,93800.0,94262.79,593.88293
553,1738555200000,1738556099999,2025-02-03 04:00:00,2025-02-03 04:14:59.999,94038.75,93922.5,93763.38,94490.72,629.18121
554,1738556100000,1738556999999,2025-02-03 04:15:00,2025-02-03 04:29:59.999,93922.5,93352.95,93149.91,94134.53,492.06661
555,1738557000000,1738557899999,2025-02-03 04:30:00,2025-02-03 04:44:59.999,93352.95,93006.53,92838.78,93528.72,716.02867
556,1738557900000,1738558799999,2025-02-03 04:45:00,2025-02-03 04:59:59.999,93006.53,92786.53,92646.36,93490.69,623.61267
557,1738558800000,1738559699999,2025-02-03 05:00:00,2025-02-03 05:14:59.999,92786.53,92910.96,92760.8,93205.81,496.19597
558,1738559700000,1738560599999,2025-02-03 05:15:00,2025-02-03 05:29:59.999,92910.95,93587.99,92873.08,93683.75,423.77999
559,1738560600000,1738561499999,2025-02-03 05:30:00,2025-02-03 05:44:59.999,93587.99,93619.36,93478.26,93960.0,403.9737
560,1738561500000,1738562399999,2025-02-03 05:45:00,2025-02-03 05:59:59.999,93619.37,94216.0,93565.14,94273.84,391.31119
561,1738562400000,1738563299999,2025-02-03 06:00:00,2025-02-03 06:14:59.999,94215.99,93938.97,93755.57,94250.0,372.5072
562,1738563300000,1738564199999,2025-02-03 06:15:00,2025-02-03 06:29:59.999,93938.97,94439.78,93810.81,94467.75,377.97125
563,1738564200000,1738565099999,2025-02-03 06:30:00,2025-02-03 06:44:59.999,94439.78,94006.01,93960.49,94600.0,583.15154
564,1738565100000,1738565999999,2025-02-03 06:45:00,2025-02-03 06:59:59.999,94006.01,93911.04,93657.33,94272.0,372.68999
565,1738566000000,1738566899999,2025-02-03 07:00:00,2025-02-03 07:14:59.999,93911.05,94015.13,93846.32,94204.73,309.56182
566,1738566900000,1738567799999,2025-02-03 07:15:00,2025-02-03 07:29:59.999,94015.13,94200.33,94015.13,94335.95,312.82119
567,1738567800000,1738568699999,2025-02-03 07:30:00,2025-02-03 07:44:59.999,94200.32,94575.97,94018.65,94687.5,379.916
568,1738568700000,1738569599999,2025-02-03 07:45:00,2025-02-03 07:59:59.999,94575.96,95333.01,94461.54,95426.63,898.549
569,1738569600000,1738570499999,2025-02-03 08:00:00,2025-02-03 08:14:59.999,95333.01,95400.0,94915.25,95400.0,592.26783
570,1738570500000,1738571399999,2025-02-03 08:15:00,2025-02-03 08:29:59.999,95399.99,95390.39,95047.22,95557.75,434.37852
571,1738571400000,1738572299999,2025-02-03 08:30:00,2025-02-03 08:44:59.999,95390.39,95022.38,94850.85,95634.39,499.0799
572,1738572300000,1738573199999,2025-02-03 08:45:00,2025-02-03 08:59:59.999,95022.38,95340.0,94967.32,95411.77,306.40009
573,1738573200000,1738574099999,2025-02-03 09:00:00,2025-02-03 09:14:59.999,95339.99,95800.02,95264.3,95879.67,531.49629
574,1738574100000,1738574999999,2025-02-03 09:15:00,2025-02-03 09:29:59.999,95800.03,95880.57,95285.71,95950.68,765.08699
575,1738575000000,1738575899999,2025-02-03 09:30:00,2025-02-03 09:44:59.999,95880.58,95736.0,95525.6,95926.0,371.32748
576,1738575900000,1738576799999,2025-02-03 09:45:00,2025-02-03 09:59:59.999,95735.99,95277.0,95222.03,95756.89,427.92764
577,1738576800000,1738577699999,2025-02-03 10:00:00,2025-02-03 10:14:59.999,95277.0,95260.65,95122.44,95428.58,274.79684
578,1738577700000,1738578599999,2025-02-03 10:15:00,2025-02-03 10:29:59.999,95260.64,95059.99,94799.29,95300.0,510.29008
579,1738578600000,1738579499999,2025-02-03 10:30:00,2025-02-03 10:44:59.999,95059.99,95360.77,94943.45,95428.58,331.53213
580,1738579500000,1738580399999,2025-02-03 10:45:00,2025-02-03 10:59:59.999,95360.77,95702.67,95260.86,95725.25,195.4009
581,1738580400000,1738581299999,2025-02-03 11:00:00,2025-02-03 11:14:59.999,95702.68,95590.99,95473.5,95716.21,229.6409
582,1738581300000,1738582199999,2025-02-03 11:15:00,2025-02-03 11:29:59.999,95590.98,95413.87,95305.2,95612.66,249.75472
583,1738582200000,1738583099999,2025-02-03 11:30:00,2025-02-03 11:44:59.999,95413.86,95117.71,95015.3,95413.86,280.53092
584,1738583100000,1738583999999,2025-02-03 11:45:00,2025-02-03 11:59:59.999,95117.71,95107.89,94953.6,95209.24,292.71348
585,1738584000000,1738584899999,2025-02-03 12:00:00,2025-02-03 12:14:59.999,95107.89,95310.99,94934.73,95347.0,406.05173
586,1738584900000,1738585799999,2025-02-03 12:15:00,2025-02-03 12:29:59.999,95310.99,95369.98,95242.42,95625.0,371.8174
587,1738585800000,1738586699999,2025-02-03 12:30:00,2025-02-03 12:44:59.999,95369.99,95224.49,95084.74,95422.0,301.67074
588,1738586700000,1738587599999,2025-02-03 12:45:00,2025-02-03 12:59:59.999,95224.5,94764.01,94757.22,95234.03,434.11923
589,1738587600000,1738588499999,2025-02-03 13:00:00,2025-02-03 13:14:59.999,94764.01,94708.86,94564.71,95111.85,494.0025
